Zeitraum,Bibliothek,Entleihungen,Besucher,aktivierte Ausweise
2024-08,Brockhaus,1889,,
2024-08,Medici.tv,750,,
2024-08,linguaTV,306,,
2024-09,Website,,63860,
2024-09,Online-Katalog,,231475,
2024-09,Munzinger,7675,9748,
2024-09,Linkedin Learn,406,132,
2024-09,filmfriend,2782,2742,
2024-09,Code it!,18,237,
2024-09,Pressreader,57183,31679,
2024-09,TigerBooks,233,739,
2024-09,Social Media,,25886,
2024-09,Naxos,2407,355,
2024-09,nkoda,272,32,
2024-09,Genios,3541,,
2024-09,Brockhaus,1199,,
2024-09,Medici.tv,508,,
2024-09,linguaTV,253,,
2024-10,Website,,65178,
2024-10,Online-Katalog,,249999,
2024-10,Munzinger,2417,2885,
2024-10,Linkedin Learn,542,130,
2024-10,filmfriend,3033,3161,
2024-10,Code it!,18,221,
2024-10,Pressreader,57393,33188,
2024-10,TigerBooks,257,805,
2024-10,Social Media,,24397,
2024-10,Naxos,2750,656,
2024-10,nkoda,172,30,
2024-10,Genios,3535,,
2024-10,Brockhaus,626,,
2024-10,Medici.tv,758,,
2024-10,linguaTV,305,,
2024-11,Website,,62813,
2024-11,Online-Katalog,,234604,
2024-11,Munzinger,3633,3109,
2024-11,Linkedin Learn,478,140,
2024-11,filmfriend,3280,3340,
2024-11,Code it!,15,209,
2024-11,Pressreader,60727,35956,
2024-11,TigerBooks,261,896,
2024-11,Social Media,,27783,
2024-11,Naxos,3721,382,
2024-11,nkoda,227,34,
2024-11,Genios,3632,,
2024-11,Brockhaus,829,,
2024-11,Medici.tv,497,,
2024-11,linguaTV,310,,
2024-12,Website,,63228,
2024-12,Online-Katalog,,144589,
2024-12,Munzinger,1996,1627,
2024-12,Linkedin Learn,506,123,
2024-12,filmfriend,3236,3546,
2024-12,Code it!,18,184,
2024-12,Pressreader,54198,31509,
2024-12,TigerBooks,256,829,
2024-12,Social Media,,29688,
2024-12,Naxos,2136,136,
2024-12,nkoda,204,28,
2024-12,Genios,2410,,
2024-12,Brockhaus,726,,
2024-12,Medici.tv,461,,
2024-12,linguaTV,209,,
